DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           NH3                       NH3_30s                   NH3_5min                  H2O                       CO2                       NH3_raw                   NH3_dry                   nh3_base_11               
2025-06-24                12:33:11.548              174.52305032              4188.553208               175.52305032              1750768391.548            0                         899                       1.4003122778E+02          4.3858512878E+01          2.9561480978E+01          4.5027854919E+01          4.4924522400E+01          2.0000000000E+00          3.0000000000E+00          4.3063759957E+04          3.0000000000E+00          1.0307691588E+01          1.0470373134E+01          1.0470373134E+01          9.9774509139E-01          3.4649196408E+02          1.0307691588E+01          1.0307691588E+01          7.0508120481E+02          
2025-06-24                12:33:12.470              174.52306100              4188.553464               175.52306100              1750768392.470            0                         899                       1.4002893655E+02          4.3858512878E+01          2.9522078804E+01          4.5027854919E+01          4.4924522400E+01          2.0000000000E+00          3.0000000000E+00          4.3067594408E+04          3.0000000000E+00          1.0128771135E+01          1.0449023009E+01          1.0449023009E+01          9.9684533569E-01          3.7765825427E+02          1.0128771135E+01          1.0128771135E+01          7.0496700712E+02          
2025-06-24                12:33:13.387              174.52307161              4188.553719               175.52307161              1750768393.387            0                         899                       1.4000558472E+02          4.3858512878E+01          2.9562500000E+01          4.5027854919E+01          4.4924522400E+01          2.0000000000E+00          3.0000000000E+00          4.3074859375E+04          3.0000000000E+00          1.0163821281E+01          1.0432246437E+01          1.0432246437E+01          1.0025285829E+00          3.7801435207E+02          1.0163821281E+01          1.0163821281E+01          7.0496245016E+02          
2025-06-24                12:33:14.301              174.52308219              4188.553973               175.52308219              1750768394.301            0                         899                       1.4002734640E+02          4.3886302450E+01          2.9562500000E+01          4.5036922289E+01          4.4931163290E+01          2.0000000000E+00          3.0000000000E+00          4.3086076554E+04          3.0000000000E+00          1.0239239938E+01          1.0421523854E+01          1.0421523854E+01          1.0116418448E+00          3.4211693172E+02          1.0239239938E+01          1.0239239938E+01          7.0503195328E+02          
2025-06-24                12:33:15.211              174.52309273              4188.554226               175.52309273              1750768395.212            0                         899                       1.4005395773E+02          4.3891716003E+01          2.9562500000E+01          4.5038688660E+01          4.4932456970E+01          2.0000000000E+00          3.0000000000E+00          4.3097795346E+04          3.0000000000E+00          1.0360077434E+01          1.0418289831E+01          1.0418289831E+01          9.9334968931E-01          3.5050617297E+02          1.0360077434E+01          1.0360077434E+01          7.0504052987E+02          
2025-06-24                12:33:16.119              174.52310324              4188.554478               175.52310324              1750768396.120            0                         899                       1.4006001199E+02          4.3891716003E+01          2.9562500000E+01          4.5038688660E+01          4.4932456970E+01          2.0000000000E+00          3.0000000000E+00          4.3106211107E+04          3.0000000000E+00          1.0690387637E+01          1.0431894722E+01          1.0431894722E+01          1.0006217676E+00          3.4777325353E+02          1.0690387637E+01          1.0690387637E+01          7.0494770577E+02          
2025-06-24                12:33:17.019              174.52311366              4188.554728               175.52311366              1750768397.020            0                         899                       1.4003327146E+02          4.3891716003E+01          2.9562500000E+01          4.5038688660E+01          4.4932456970E+01          2.0000000000E+00          3.0000000000E+00          4.3108870245E+04          3.0000000000E+00          1.0309512338E+01          1.0426066989E+01          1.0426066989E+01          9.9519538473E-01          3.5969309956E+02          1.0309512338E+01          1.0309512338E+01          7.0496154200E+02          
2025-06-24                12:33:17.920              174.52312407              4188.554978               175.52312407              1750768397.920            0                         899                       1.4003846036E+02          4.3891716003E+01          2.9562500000E+01          4.5038688660E+01          4.4932456970E+01          2.0000000000E+00          3.0000000000E+00          4.3115008428E+04          3.0000000000E+00          1.0383564851E+01          1.0424135074E+01          1.0424135074E+01          1.0087215048E+00          3.4105069764E+02          1.0383564851E+01          1.0383564851E+01          7.0500945945E+02          
2025-06-24                12:33:18.831              174.52313462              4188.555231               175.52313462              1750768398.831            0                         899                       1.4003319201E+02          4.3894946057E+01          2.9562500000E+01          4.5039760092E+01          4.4933254242E+01          2.0000000000E+00          3.0000000000E+00          4.3118612687E+04          3.0000000000E+00          1.0480583754E+01          1.0426589364E+01          1.0426589364E+01          1.0060690216E+00          3.5330943065E+02          1.0480583754E+01          1.0480583754E+01          7.0507628136E+02          
2025-06-24                12:33:19.756              174.52314532              4188.555488               175.52314532              1750768399.756            0                         899                       1.4006622314E+02          4.3922996521E+01          2.9562500000E+01          4.5049064636E+01          4.4940177917E+01          2.0000000000E+00          3.0000000000E+00          4.3131125000E+04          3.0000000000E+00          1.0266224373E+01          1.0419907490E+01          1.0419907490E+01          1.0055423059E+00          3.4645976864E+02          1.0266224373E+01          1.0266224373E+01          7.0505283245E+02          
2025-06-24                12:33:20.667              174.52315587              4188.555741               175.52315587              1750768400.667            0                         899                       1.4010714954E+02          4.3922996521E+01          2.9562500000E+01          4.5049064636E+01          4.4940177917E+01          2.0000000000E+00          3.0000000000E+00          4.3145142026E+04          3.0000000000E+00          1.0623569750E+01          1.0428053980E+01          1.0428053980E+01          1.0159050146E+00          3.4141049528E+02          1.0623569750E+01          1.0623569750E+01          7.0491915369E+02          
2025-06-24                12:33:21.578              174.52316641              4188.555994               175.52316641              1750768401.578            0                         899                       1.4005586243E+02          4.3922996521E+01          2.9562500000E+01          4.5049064636E+01          4.4940177917E+01          2.0000000000E+00          3.0000000000E+00          4.3145273438E+04          3.0000000000E+00          1.0101883085E+01          1.0415508946E+01          1.0415508946E+01          1.0060312286E+00          3.7860717240E+02          1.0101883085E+01          1.0101883085E+01          7.0505237073E+02          
2025-06-24                12:33:22.493              174.52317700              4188.556248               175.52317700              1750768402.493            0                         899                       1.4005965017E+02          4.3922996521E+01          2.9562500000E+01          4.5049064636E+01          4.4940177917E+01          2.0000000000E+00          3.0000000000E+00          4.3153171917E+04          3.0000000000E+00          1.0201862130E+01          1.0407596101E+01          1.0407596101E+01          1.0117499315E+00          3.3283021210E+02          1.0201862130E+01          1.0201862130E+01          7.0503770728E+02          
2025-06-24                12:33:23.394              174.52318743              4188.556498               175.52318743              1750768403.394            0                         899                       1.4006990823E+02          4.3922996521E+01          2.9562500000E+01          4.5049064636E+01          4.4940177917E+01          2.0000000000E+00          3.0000000000E+00          4.3159020126E+04          3.0000000000E+00          1.0242824542E+01          1.0401711402E+01          1.0401711402E+01          9.9884223122E-01          3.5772763791E+02          1.0242824542E+01          1.0242824542E+01          7.0511042943E+02          
2025-06-24                12:33:24.299              174.52319792              4188.556750               175.52319792              1750768404.300            0                         899                       1.4004058083E+02          4.3934571308E+01          2.9562500000E+01          4.5052914827E+01          4.4942974754E+01          2.0000000000E+00          3.0000000000E+00          4.3164534116E+04          3.0000000000E+00          1.0097463596E+01          1.0391220098E+01          1.0391220098E+01          1.0008873483E+00          3.4267639625E+02          1.0097463596E+01          1.0097463596E+01          7.0502494649E+02          
2025-06-24                12:33:25.214              174.52320851              4188.557004               175.52320851              1750768405.215            0                         899                       1.4006310081E+02          4.3952171326E+01          2.9562500000E+01          4.5058769226E+01          4.4947227478E+01          2.0000000000E+00          3.0000000000E+00          4.3175063477E+04          3.0000000000E+00          1.0500271169E+01          1.0394855134E+01          1.0394855134E+01          1.0004688164E+00          3.5682538052E+02          1.0500271169E+01          1.0500271169E+01          7.0506300464E+02          
2025-06-24                12:33:26.132              174.52321913              4188.557259               175.52321913              1750768406.133            0                         899                       1.3994618225E+02          4.3952171326E+01          2.9562500000E+01          4.5058769226E+01          4.4947227478E+01          2.0000000000E+00          3.0000000000E+00          4.3164460938E+04          3.0000000000E+00          9.9814587648E+00          1.0381519767E+01          1.0381519767E+01          1.0081463292E+00          3.5021451360E+02          9.9814587648E+00          9.9814587648E+00          7.0489961632E+02          
2025-06-24                12:33:27.046              174.52322971              4188.557513               175.52322971              1750768407.047            0                         899                       1.3995045811E+02          4.3952171326E+01          2.9577785326E+01          4.5058769226E+01          4.4947227478E+01          2.0000000000E+00          3.0000000000E+00          4.3160522100E+04          3.0000000000E+00          9.9849892917E+00          1.0369128190E+01          1.0369128190E+01          1.0015638353E+00          3.6343285505E+02          9.9849892917E+00          9.9849892917E+00          7.0491535432E+02          
2025-06-24                12:33:27.957              174.52324024              4188.557766               175.52324024              1750768407.957            0                         899                       1.4006478882E+02          4.3952171326E+01          2.9625000000E+01          4.5058769226E+01          4.4947227478E+01          2.0000000000E+00          3.0000000000E+00          4.3174332031E+04          3.0000000000E+00          9.9726718433E+00          1.0357114361E+01          1.0357114361E+01          1.0020964079E+00          3.6533291982E+02          9.9726718433E+00          9.9726718433E+00          7.0518050308E+02          
2025-06-24                12:33:28.868              174.52325080              4188.558019               175.52325080              1750768408.869            0                         899                       1.4000534190E+02          4.3952171326E+01          2.9625000000E+01          4.5058769226E+01          4.4947227478E+01          2.0000000000E+00          3.0000000000E+00          4.3168761039E+04          3.0000000000E+00          1.0267643457E+01          1.0343687867E+01          1.0354482864E+01          1.0065082433E+00          3.4792276516E+02          1.0267643457E+01          1.0267643457E+01          7.0510415280E+02          
2025-06-24                12:33:29.779              174.52326133              4188.558272               175.52326133              1750768409.779            0                         899                       1.4003869140E+02          4.3977898307E+01          2.9571671196E+01          4.5066789378E+01          4.4953086355E+01          2.0000000000E+00          3.0000000000E+00          4.3175973845E+04          3.0000000000E+00          9.8529468065E+00          1.0306223499E+01          1.0340153262E+01          1.0117089205E+00          3.2670246893E+02          9.8529468065E+00          9.8529468065E+00          7.0507846473E+02          
2025-06-24                12:33:30.694              174.52327193              4188.558526               175.52327193              1750768410.695            0                         899                       1.4006553459E+02          4.3982322693E+01          2.9562500000E+01          4.5068168640E+01          4.4954093933E+01          2.0000000000E+00          3.0000000000E+00          4.3182066173E+04          3.0000000000E+00          1.0131145640E+01          1.0286413339E+01          1.0334347495E+01          1.0179807632E+00          3.0793173521E+02          1.0131145640E+01          1.0131145640E+01          7.0507356451E+02          
2025-06-24                12:33:31.602              174.52328244              4188.558779               175.52328244              1750768411.603            0                         899                       1.4005967099E+02          4.3982322693E+01          2.9562500000E+01          4.5068168640E+01          4.4954093933E+01          2.0000000000E+00          3.0000000000E+00          4.3189201851E+04          3.0000000000E+00          1.0044162899E+01          1.0265936625E+01          1.0326504668E+01          1.0099281916E+00          3.2054604514E+02          1.0044162899E+01          1.0044162899E+01          7.0498408378E+02          
2025-06-24                12:33:32.510              174.52329295              4188.559031               175.52329295              1750768412.511            0                         899                       1.4010272217E+02          4.3982322693E+01          2.9562500000E+01          4.5068168640E+01          4.4954093933E+01          2.0000000000E+00          3.0000000000E+00          4.3205425781E+04          3.0000000000E+00          1.0620610206E+01          1.0279876631E+01          1.0334244288E+01          1.0018055878E+00          3.3665540535E+02          1.0620610206E+01          1.0620610206E+01          7.0508693263E+02          
2025-06-24                12:33:33.417              174.52330344              4188.559283               175.52330344              1750768413.417            0                         899                       1.4003714976E+02          4.3982322693E+01          2.9562500000E+01          4.5068168640E+01          4.4954093933E+01          2.0000000000E+00          3.0000000000E+00          4.3202934846E+04          3.0000000000E+00          1.0261359738E+01          1.0275379005E+01          1.0332375453E+01          1.0168798646E+00          3.4694677731E+02          1.0261359738E+01          1.0261359738E+01          7.0515009281E+02          
2025-06-24                12:33:34.326              174.52331397              4188.559535               175.52331397              1750768414.327            0                         899                       1.4011088562E+02          4.3982322693E+01          2.9562500000E+01          4.5068168640E+01          4.4954093933E+01          2.0000000000E+00          3.0000000000E+00          4.3222144531E+04          3.0000000000E+00          1.0036718771E+01          1.0265663625E+01          1.0324984036E+01          1.0069341241E+00          3.6532590718E+02          1.0036718771E+01          1.0036718771E+01          7.0509840933E+02          
2025-06-24                12:33:35.240              174.52332455              4188.559789               175.52332455              1750768415.241            0                         899                       1.4002625913E+02          4.4010853145E+01          2.9562500000E+01          4.5076778246E+01          4.4960506605E+01          2.0000000000E+00          3.0000000000E+00          4.3221418712E+04          3.0000000000E+00          9.9795373390E+00          1.0246481787E+01          1.0316558507E+01          1.0140266780E+00          3.5022000416E+02          9.9795373390E+00          9.9795373390E+00          7.0511702744E+02          
2025-06-24                12:33:36.147              174.52333503              4188.560041               175.52333503              1750768416.147            0                         899                       1.4004987667E+02          4.4011650085E+01          2.9562500000E+01          4.5077018738E+01          4.4960685730E+01          2.0000000000E+00          3.0000000000E+00          4.3232912534E+04          3.0000000000E+00          1.0260958697E+01          1.0238474309E+01          1.0315234702E+01          1.0114008925E+00          3.5546455135E+02          1.0260958697E+01          1.0260958697E+01          7.0506617829E+02          
2025-06-24                12:33:37.051              174.52334550              4188.560292               175.52334550              1750768417.051            0                         899                       1.4005296508E+02          4.4011650085E+01          2.9562500000E+01          4.5077018738E+01          4.4960685730E+01          2.0000000000E+00          3.0000000000E+00          4.3237650603E+04          3.0000000000E+00          1.0489286253E+01          1.0236204364E+01          1.0319282412E+01          1.0177660973E+00          3.3192983493E+02          1.0489286253E+01          1.0489286253E+01          7.0499559326E+02          
2025-06-24                12:33:37.950              174.52335590              4188.560542               175.52335590              1750768417.950            0                         899                       1.4009708106E+02          4.4011650085E+01          2.9611413043E+01          4.5077018738E+01          4.4960685730E+01          2.0000000000E+00          3.0000000000E+00          4.3256534477E+04          3.0000000000E+00          1.0158835761E+01          1.0231854115E+01          1.0315635897E+01          1.0129703977E+00          3.1917780231E+02          1.0158835761E+01          1.0158835761E+01          7.0506065779E+02          
2025-06-24                12:33:38.858              174.52336641              4188.560794               175.52336641              1750768418.858            0                         899                       1.4010180581E+02          4.4011650085E+01          2.9593070652E+01          4.5077018738E+01          4.4960685730E+01          2.0000000000E+00          3.0000000000E+00          4.3265323072E+04          3.0000000000E+00          1.0206631218E+01          1.0232248069E+01          1.0313213571E+01          1.0102939906E+00          3.7012873077E+02          1.0206631218E+01          1.0206631218E+01          7.0511297108E+02          
2025-06-24                12:33:39.773              174.52337701              4188.561048               175.52337701              1750768419.774            0                         899                       1.4007583195E+02          4.4017646292E+01          2.9562500000E+01          4.5078842827E+01          4.4961960005E+01          2.0000000000E+00          3.0000000000E+00          4.3267304114E+04          3.0000000000E+00          1.0194172805E+01          1.0232065771E+01          1.0310625729E+01          1.0192619809E+00          3.2213710466E+02          1.0194172805E+01          1.0194172805E+01          7.0497247742E+02          
2025-06-24                12:33:40.680              174.52338750              4188.561300               175.52338750              1750768420.680            0                         899                       1.4003976507E+02          4.4039939880E+01          2.9562500000E+01          4.5085624695E+01          4.4966697693E+01          2.0000000000E+00          3.0000000000E+00          4.3270780910E+04          3.0000000000E+00          1.0127269481E+01          1.0232368108E+01          1.0306724532E+01          1.0045934855E+00          3.4935403859E+02          1.0127269481E+01          1.0127269481E+01          7.0502867427E+02          
2025-06-24                12:33:41.592              174.52339807              4188.561554               175.52339807              1750768421.593            0                         899                       1.4007132331E+02          4.4039939880E+01          2.9581861413E+01          4.5085624695E+01          4.4966697693E+01          2.0000000000E+00          3.0000000000E+00          4.3283465502E+04          3.0000000000E+00          9.9645755403E+00          1.0221970652E+01          1.0299596428E+01          1.0056435680E+00          3.3821249807E+02          9.9645755403E+00          9.9645755403E+00          7.0515289732E+02          
2025-06-24                12:33:42.500              174.52340858              4188.561806               175.52340858              1750768422.501            0                         899                       1.4010127590E+02          4.4039939880E+01          2.9625000000E+01          4.5085624695E+01          4.4966697693E+01          2.0000000000E+00          3.0000000000E+00          4.3297032694E+04          3.0000000000E+00          1.0236366179E+01          1.0225231108E+01          1.0298306015E+01          1.0035030353E+00          3.5591250052E+02          1.0236366179E+01          1.0236366179E+01          7.0492867019E+02          
2025-06-24                12:33:43.404              174.52341904              4188.562057               175.52341904              1750768423.405            0                         899                       1.4008563232E+02          4.4039939880E+01          2.9625000000E+01          4.5085624695E+01          4.4966697693E+01          2.0000000000E+00          3.0000000000E+00          4.3303953125E+04          3.0000000000E+00          1.0212886747E+01          1.0226717940E+01          1.0296597629E+01          1.0112357320E+00          3.5945514385E+02          1.0212886747E+01          1.0212886747E+01          7.0510602952E+02          
2025-06-24                12:33:44.318              174.52342961              4188.562311               175.52342961              1750768424.318            0                         899                       1.4000935803E+02          4.4061679840E+01          2.9625000000E+01          4.5091618745E+01          4.4971031852E+01          2.0000000000E+00          3.0000000000E+00          4.3295894170E+04          3.0000000000E+00          9.8864338606E+00          1.0216026847E+01          1.0288555202E+01          1.0151021939E+00          3.3593833206E+02          9.8864338606E+00          9.8864338606E+00          7.0521466655E+02          
2025-06-24                12:33:45.220              174.52344005              4188.562561               175.52344005              1750768425.220            0                         899                       1.3999961389E+02          4.4068717957E+01          2.9625000000E+01          4.5093559265E+01          4.4972434998E+01          2.0000000000E+00          3.0000000000E+00          4.3294794136E+04          3.0000000000E+00          1.0304791431E+01          1.0214351514E+01          1.0288867438E+01          1.0145210255E+00          3.4418953831E+02          1.0304791431E+01          1.0304791431E+01          7.0514202565E+02          
2025-06-24                12:33:46.127              174.52345054              4188.562813               175.52345054              1750768426.127            0                         899                       1.4001117010E+02          4.4068717957E+01          2.9625000000E+01          4.5093559265E+01          4.4972434998E+01          2.0000000000E+00          3.0000000000E+00          4.3295811651E+04          3.0000000000E+00          9.8779352795E+00          1.0189731745E+01          1.0281114001E+01          1.0184439830E+00          3.2142214396E+02          9.8779352795E+00          9.8779352795E+00          7.0523272393E+02          
2025-06-24                12:33:47.032              174.52346102              4188.563064               175.52346102              1750768427.032            0                         899                       1.4006188194E+02          4.4068717957E+01          2.9590013587E+01          4.5093559265E+01          4.4972434998E+01          2.0000000000E+00          3.0000000000E+00          4.3305224970E+04          3.0000000000E+00          9.9827226345E+00          1.0179829027E+01          1.0275588235E+01          1.0077464781E+00          3.5576504131E+02          9.9827226345E+00          9.9827226345E+00          7.0502940762E+02          
2025-06-24                12:33:47.940              174.52347154              4188.563317               175.52347154              1750768427.941            0                         899                       1.4007716287E+02          4.4068717957E+01          2.9562500000E+01          4.5093559265E+01          4.4972434998E+01          2.0000000000E+00          3.0000000000E+00          4.3317733144E+04          3.0000000000E+00          1.0016760817E+01          1.0168713753E+01          1.0270882282E+01          1.0102711035E+00          3.1361931416E+02          1.0016760817E+01          1.0016760817E+01          7.0504697183E+02          
2025-06-24                12:33:48.845              174.52348201              4188.563568               175.52348201              1750768428.846            0                         899                       1.4008428491E+02          4.4068717957E+01          2.9562500000E+01          4.5093559265E+01          4.4972434998E+01          2.0000000000E+00          3.0000000000E+00          4.3323553159E+04          3.0000000000E+00          1.0347222485E+01          1.0164672503E+01          1.0272245499E+01          1.0151856787E+00          3.4217247616E+02          1.0347222485E+01          1.0347222485E+01          7.0510391895E+02          
2025-06-24                12:33:49.744              174.52349242              4188.563818               175.52349242              1750768429.745            0                         899                       1.4008670624E+02          4.4075293168E+01          2.9577445652E+01          4.5095383686E+01          4.4973755878E+01          2.0000000000E+00          3.0000000000E+00          4.3335718071E+04          3.0000000000E+00          1.0121006556E+01          1.0160271963E+01          1.0269592185E+01          1.0115986171E+00          3.1325154242E+02          1.0121006556E+01          1.0121006556E+01          7.0505951875E+02          
2025-06-24                12:33:50.661              174.52350303              4188.564073               175.52350303              1750768430.662            0                         899                       1.4011999512E+02          4.4096214294E+01          2.9625000000E+01          4.5101188660E+01          4.4977958679E+01          2.0000000000E+00          3.0000000000E+00          4.3354066406E+04          3.0000000000E+00          9.8735153980E+00          1.0151837946E+01          1.0262763275E+01          1.0272537362E+00          2.9732281304E+02          9.8735153980E+00          9.8735153980E+00          7.0491457678E+02          
2025-06-24                12:33:51.578              174.52351365              4188.564327               175.52351365              1750768431.579            0                         899                       1.4005074128E+02          4.4096214294E+01          2.9625000000E+01          4.5101188660E+01          4.4977958679E+01          2.0000000000E+00          3.0000000000E+00          4.3350291674E+04          3.0000000000E+00          9.8843696879E+00          1.0130096768E+01          1.0256349824E+01          1.0336785086E+00          2.8241732786E+02          9.8843696879E+00          9.8843696879E+00          7.0527199418E+02          
2025-06-24                12:33:52.492              174.52352421              4188.564581               175.52352421              1750768432.492            0                         899                       1.4000785861E+02          4.4096214294E+01          2.9625000000E+01          4.5101188660E+01          4.4977958679E+01          2.0000000000E+00          3.0000000000E+00          4.3346251953E+04          3.0000000000E+00          1.0139889903E+01          1.0129073782E+01          1.0254408825E+01          1.0292285727E+00          2.8929859099E+02          1.0139889903E+01          1.0139889903E+01          7.0515626475E+02          
2025-06-24                12:33:53.391              174.52353463              4188.564831               175.52353463              1750768433.392            0                         899                       1.4004241943E+02          4.4096214294E+01          2.9625000000E+01          4.5101188660E+01          4.4977958679E+01          2.0000000000E+00          3.0000000000E+00          4.3355910156E+04          3.0000000000E+00          9.7210729314E+00          1.0117073757E+01          1.0245665614E+01          1.0291233352E+00          3.1744112565E+02          9.7210729314E+00          9.7210729314E+00          7.0508599188E+02          
2025-06-24                12:33:54.311              174.52354527              4188.565086               175.52354527              1750768434.311            0                         899                       1.4009081550E+02          4.4117547574E+01          2.9625000000E+01          4.5106991312E+01          4.4982030288E+01          2.0000000000E+00          3.0000000000E+00          4.3370250021E+04          3.0000000000E+00          1.0325814909E+01          1.0119514650E+01          1.0246958344E+01          1.0315615979E+00          3.2676086847E+02          1.0325814909E+01          1.0325814909E+01          7.0503106798E+02          
2025-06-24                12:33:55.220              174.52355580              4188.565339               175.52355580              1750768435.221            0                         899                       1.4008617675E+02          4.4122917175E+01          2.9625000000E+01          4.5108451843E+01          4.4983055115E+01          2.0000000000E+00          3.0000000000E+00          4.3374924019E+04          3.0000000000E+00          1.0215562098E+01          1.0111555316E+01          1.0246459991E+01          1.0238561648E+00          3.6013501943E+02          1.0215562098E+01          1.0215562098E+01          7.0509162212E+02          
2025-06-24                12:33:56.124              174.52356625              4188.565590               175.52356625              1750768436.124            0                         899                       1.3996742655E+02          4.4122917175E+01          2.9625000000E+01          4.5108451843E+01          4.4983055115E+01          2.0000000000E+00          3.0000000000E+00          4.3370608674E+04          3.0000000000E+00          9.9160352500E+00          1.0109572785E+01          1.0241297105E+01          1.0368934638E+00          3.0690791960E+02          9.9160352500E+00          9.9160352500E+00          7.0507686621E+02          
2025-06-24                12:33:57.036              174.52357682              4188.565844               175.52357682              1750768437.037            0                         899                       1.4000841282E+02          4.4122917175E+01          2.9586616848E+01          4.5108451843E+01          4.4983055115E+01          2.0000000000E+00          3.0000000000E+00          4.3372988345E+04          3.0000000000E+00          1.0221952372E+01          1.0112878067E+01          1.0240999493E+01          1.0351599788E+00          3.0126293826E+02          1.0221952372E+01          1.0221952372E+01          7.0505420189E+02          
2025-06-24                12:33:57.950              174.52358740              4188.566097               175.52358740              1750768437.951            0                         899                       1.4002719431E+02          4.4122917175E+01          2.9562500000E+01          4.5108451843E+01          4.4983055115E+01          2.0000000000E+00          3.0000000000E+00          4.3372836129E+04          3.0000000000E+00          9.8374371649E+00          1.0108538299E+01          1.0234884913E+01          1.0294906294E+00          3.1967679345E+02          9.8374371649E+00          9.8374371649E+00          7.0520702281E+02          
